file,line,type,commit,author,date,time,timezone,datetime,depth,length
projects/index.html,30,html,326af6d7,Chanyoung Park,2025-01-08,20:35:48,-08:00,2025-01-08T20:35:48-08:00,0,6
projects/index.html,31,html,326af6d7,Chanyoung Park,2025-01-08,20:35:48,-08:00,2025-01-08T20:35:48-08:00,0,6
meta/index.html,1,html,df82be98,Chanyoung Park,2025-02-09,16:11:28,-08:00,2025-02-09T16:11:28-08:00,0,14
meta/index.html,2,html,df82be98,Chanyoung Park,2025-02-09,16:11:28,-08:00,2025-02-09T16:11:28-08:00,0,15
meta/index.html,3,html,df82be98,Chanyoung Park,2025-02-09,16:11:28,-08:00,2025-02-09T16:11:28-08:00,0,5
meta/index.html,4,html,df82be98,Chanyoung Park,2025-02-09,16:11:28,-08:00,2025-02-09T16:11:28-08:00,0,21
meta/index.html,5,html,df82be98,Chanyoung Park,2025-02-09,16:11:28,-08:00,2025-02-09T16:11:28-08:00,0,69
meta/index.html,6,html,df82be98,Chanyoung Park,2025-02-09,16:11:28,-08:00,2025-02-09T16:11:28-08:00,0,18
meta/index.html,7,html,df82be98,Chanyoung Park,2025-02-09,16:11:28,-08:00,2025-02-09T16:11:28-08:00,0,42
meta/index.html,8,html,df82be98,Chanyoung Park,2025-02-09,16:11:28,-08:00,2025-02-09T16:11:28-08:00,0,6
meta/index.html,9,html,df82be98,Chanyoung Park,2025-02-09,16:11:28,-08:00,2025-02-09T16:11:28-08:00,0,5
meta/index.html,10,html,df82be98,Chanyoung Park,2025-02-09,16:11:28,-08:00,2025-02-09T16:11:28-08:00,0,12
meta/index.html,11,html,df82be98,Chanyoung Park,2025-02-09,16:11:28,-08:00,2025-02-09T16:11:28-08:00,0,62
meta/index.html,12,html,df82be98,Chanyoung Park,2025-02-09,16:11:28,-08:00,2025-02-09T16:11:28-08:00,0,0
meta/index.html,13,html,df82be98,Chanyoung Park,2025-02-09,16:11:28,-08:00,2025-02-09T16:11:28-08:00,0,49
meta/index.html,14,html,df82be98,Chanyoung Park,2025-02-09,16:11:28,-08:00,2025-02-09T16:11:28-08:00,0,6
meta/index.html,15,html,df82be98,Chanyoung Park,2025-02-09,16:11:28,-08:00,2025-02-09T16:11:28-08:00,0,6
contact/index.html,1,html,326af6d7,Chanyoung Park,2025-01-08,20:35:48,-08:00,2025-01-08T20:35:48-08:00,0,14
contact/index.html,2,html,326af6d7,Chanyoung Park,2025-01-08,20:35:48,-08:00,2025-01-08T20:35:48-08:00,0,15
contact/index.html,3,html,326af6d7,Chanyoung Park,2025-01-08,20:35:48,-08:00,2025-01-08T20:35:48-08:00,0,5
contact/index.html,4,html,326af6d7,Chanyoung Park,2025-01-08,20:35:48,-08:00,2025-01-08T20:35:48-08:00,0,21
contact/index.html,5,html,326af6d7,Chanyoung Park,2025-01-08,20:35:48,-08:00,2025-01-08T20:35:48-08:00,0,69
contact/index.html,6,html,326af6d7,Chanyoung Park,2025-01-08,20:35:48,-08:00,2025-01-08T20:35:48-08:00,0,26
contact/index.html,7,html,326af6d7,Chanyoung Park,2025-01-08,20:35:48,-08:00,2025-01-08T20:35:48-08:00,0,42
contact/index.html,8,html,326af6d7,Chanyoung Park,2025-01-08,20:35:48,-08:00,2025-01-08T20:35:48-08:00,0,6
contact/index.html,9,html,326af6d7,Chanyoung Park,2025-01-08,20:35:48,-08:00,2025-01-08T20:35:48-08:00,0,5
contact/index.html,10,html,326af6d7,Chanyoung Park,2025-01-08,20:35:48,-08:00,2025-01-08T20:35:48-08:00,0,15
contact/index.html,11,html,f927b111,Chanyoung Park,2025-01-22,22:56:05,-08:00,2025-01-22T22:56:05-08:00,0,37
contact/index.html,12,html,7cab4e68,Chanyoung Park,2025-01-14,18:42:09,-08:00,2025-01-14T18:42:09-08:00,0,36
contact/index.html,13,html,326af6d7,Chanyoung Park,2025-01-08,20:35:48,-08:00,2025-01-08T20:35:48-08:00,0,46
contact/index.html,14,html,7cab4e68,Chanyoung Park,2025-01-14,18:42:09,-08:00,2025-01-14T18:42:09-08:00,0,36
contact/index.html,15,html,96942d8a,Chanyoung Park,2025-01-08,20:56:03,-08:00,2025-01-08T20:56:03-08:00,0,45
contact/index.html,16,html,326af6d7,Chanyoung Park,2025-01-08,20:35:48,-08:00,2025-01-08T20:35:48-08:00,0,22
contact/index.html,17,html,326af6d7,Chanyoung Park,2025-01-08,20:35:48,-08:00,2025-01-08T20:35:48-08:00,0,6
contact/index.html,18,html,f927b111,Chanyoung Park,2025-01-22,22:56:05,-08:00,2025-01-22T22:56:05-08:00,0,0
contact/index.html,19,html,f927b111,Chanyoung Park,2025-01-22,22:56:05,-08:00,2025-01-22T22:56:05-08:00,0,49
contact/index.html,20,html,326af6d7,Chanyoung Park,2025-01-08,20:35:48,-08:00,2025-01-08T20:35:48-08:00,0,6
contact/index.html,21,html,326af6d7,Chanyoung Park,2025-01-08,20:35:48,-08:00,2025-01-08T20:35:48-08:00,0,6
